,CAISO,PNW
4621,8691.72508,0
4622,8559.784211,0
4623,8443.252496,0
4624,7603.453685,0
4625,6319.678667,0
4626,3645.227637,0
4627,763.7161206,0
4628,12.5199364,0
4629,0.963072031,0
4630,0,0
4631,0,0
4632,0,0
4633,0,0
4634,0,0
4635,0,0
4636,0,0
4637,0,0
4638,665.1977661,0
4639,3260.24254,0
4640,5933.602748,0
4641,7569.525161,0
4642,8284.032646,0
4643,8767.461255,0
4644,8978.236128,0
4645,8885.417835,0
4646,8417.458942,0
4647,7705.852029,0
4648,7168.279416,0
4649,6032.222184,0
4650,3433.309982,0
4651,678.7337672,0
4652,0,0
4653,0,0
4654,0,0
4655,0,0
4656,0,0
4657,0,0
4658,0,0
4659,0,0
4660,0,0
4661,0,0
4662,683.5572624,0
4663,3678.132469,0
4664,6566.9049,0
4665,7941.152196,0
4666,8748.344163,0
4667,9345.119373,0
4668,9441.411788,0
4669,9370.084073,0
4670,9173.932859,0
4671,8750.721754,0
4672,8042.199791,0
4673,6695.294786,0
4674,3988.408027,0
4675,813.1359434,0
4676,4.755180956,0
4677,0,0
4678,0,0
4679,0,0
4680,0,0
4681,0,0
4682,0,0
4683,0,0
4684,0,0
4685,0,0
4686,951.4745405,0
4687,3689.777981,0
4688,6455.334118,0
4689,7721.992005,0
4690,8424.637587,0
4691,8787.216927,0
4692,8848.831716,0
4693,8847.646816,0
4694,8667.542047,0
4695,8334.585202,0
4696,7648.528217,0
4697,6437.560621,0
4698,3984.818032,0
4699,977.5423361,0
4700,8.294298609,0
4701,0,0
4702,0,0
4703,0,0
4704,0,0
4705,0,0
4706,0,0
4707,0,0
4708,43.94931692,0
4709,19.00511002,0
4710,927.6869329,0
4711,4159.743456,0
4712,6904.794034,0
4713,7938.196892,0
4714,9047.620189,0
4715,9407.52946,0
4716,9483.5499,0
4717,9527.499217,0
4718,9426.53457,0
4719,8984.665762,0
4720,8231.588278,0
4721,6966.560642,0
4722,4374.738763,0
4723,1074.976536,0
4724,9.50255501,0
4725,0,0
4726,0,0
4727,0,0
4728,0,0
4729,0,0
4730,0,0
4731,0,0
4732,0,0
4733,0,0
4734,374.6793798,0
4735,2332.207941,0
4736,4426.695023,0
4737,5791.388848,0
4738,6474.224898,0
4739,7280.323616,0
4740,7858.484225,0
4741,7439.782464,0
4742,7368.368379,0
4743,7098.364439,0
4744,6524.11693,0
4745,5405.948441,0
4746,3036.566044,0
4747,453.9196664,0
4748,0,0
4749,0,0
4750,0,0
4751,0,0
4752,0,0
4753,0,0
4754,0,0
4755,0,0
4756,0,0
4757,0,0
4758,242.191143,0
4759,1624.452788,0
4760,3870.627962,0
4761,5533.476907,0
4762,6322.074897,0
4763,6924.599203,0
4764,7530.077061,0
4765,7181.558099,0
4766,4885.172567,0
4767,4913.231297,0
4768,3544.260629,0
4769,1655.465069,0
4770,952.520044,0
4771,186.073683,0
4772,0,0
4773,0,0
4774,0,0
4775,0,0
4776,0,0
4777,0,0
4778,0,0
4779,0,0
4780,0,0
4781,0,0
4782,377.4083341,0
4783,2548.099665,0
4784,5659.938193,0
4785,7315.550225,0
4786,7907.772737,0
4787,8306.543807,0
4788,8697.007146,0
4789,8806.194463,0
4790,8622.237571,0
4791,8084.608717,0
4792,7170.758348,0
4793,5555.498151,0
4794,2736.803832,0
4795,371.4742408,0
4796,0,0
4797,0,0
4798,0,0
4799,0,0
4800,0,0
4801,0,0
4802,0,0
4803,0,0
4804,0,0
4805,0,0
4806,669.5955996,0
4807,3281.797038,0
4808,5972.831678,0
4809,7619.569694,0
4810,8338.801014,0
4811,8825.425723,0
4812,9037.594096,0
4813,8944.162152,0
4814,8473.109433,0
4815,7756.797862,0
4816,7215.671185,0
4817,6072.103119,0
4818,3456.008683,0
4819,683.2210915,0
4820,0,0
4821,0,0
4822,0,0
4823,0,0
4824,0,0
4825,0,0
4826,0,0
4827,0,0
4828,0,0
4829,0,0
4830,750.3681773,0
4831,3639.048201,0
4832,6678.514236,0
4833,7995.22042,0
4834,8770.521717,0
4835,9311.926605,0
4836,9444.903244,0
4837,9415.220958,0
4838,9314.301188,0
4839,8797.82942,0
4840,8007.093335,0
4841,6685.637984,0
4842,3908.563354,0
4843,796.6725426,0
4844,4.749165679,0
4845,0,0
4846,0,0
4847,0,0
4848,0,0
4849,0,0
4850,0,0
4851,0,0
4852,0,0
4853,0,0
4854,485.5154154,0
4855,3211.421242,0
4856,6102.577797,0
4857,7645.405397,0
4858,8704.179977,0
4859,9062.466956,0
4860,9188.232997,0
4861,9194.08258,0
4862,9011.283102,0
4863,8635.447373,0
4864,7845.753626,0
4865,6440.391233,0
4866,3711.560615,0
4867,678.5516649,0
4868,0,0
4869,0,0
4870,0,0
4871,0,0
4872,0,0
4873,0,0
4874,0,0
4875,0,0
4876,0,0
4877,0,0
4878,588.0464568,0
4879,3375.386662,0
4880,6500.853579,0
4881,7985.670883,0
4882,8632.521985,0
4883,9186.755771,0
4884,9111.779847,0
4885,9235.269603,0
4886,8995.640672,0
4887,8495.801184,0
4888,7528.464763,0
4889,6500.853579,0
4890,3976.664164,0
4891,1057.013506,0
4892,0,0
4893,0,0
4894,0,0
4895,0,0
4896,0,0
4897,0,0
4898,0,0
4899,0,0
4900,0,0
4901,0,0
4902,492.4805996,0
4903,3116.27483,0
4904,6277.64427,0
4905,8109.90944,0
4906,8878.891196,0
4907,9355.944692,0
4908,9532.763028,0
4909,9444.94721,0
4910,9026.042026,0
4911,8385.223896,0
4912,7814.421081,0
4913,6358.339886,0
4914,3428.376993,0
4915,592.1634198,0
4916,0,0
4917,0,0
4918,0,0
4919,0,0
4920,0,0
4921,0,0
4922,0,0
4923,0,0
4924,0,0
4925,0,0
4926,637.6201815,0
4927,3579.01571,0
4928,6693.224185,0
4929,8131.742987,0
4930,8848.022855,0
4931,9370.037134,0
4932,9620.317953,0
4933,9620.317953,0
4934,9426.052365,0
4935,8734.80058,0
4936,7734.869117,0
4937,6701.566879,0
4938,4017.60305,0
4939,849.7629708,0
4940,3.57544027,0
4941,0,0
4942,0,0
4943,0,0
4944,0,0
4945,0,0
4946,0,0
4947,0,0
4948,0,0
4949,0,0
4950,578.1050182,0
4951,3738.799791,0
4952,6903.367965,0
4953,8322.000882,0
4954,9007.592763,0
4955,9331.990051,0
4956,9427.856712,0
4957,9406.55301,0
4958,9079.250671,0
4959,8619.284367,0
4960,7974.363191,0
4961,6681.615788,0
4962,3835.634803,0
4963,734.0093866,0
4964,0,0
4965,0,0
4966,0,0
4967,0,0
4968,0,0
4969,0,0
4970,0,0
4971,0,0
4972,0,0
4973,0,0
4974,577.8273713,0
4975,3737.004155,0
4976,6900.052479,0
4977,8318.004068,0
4978,9003.266679,0
4979,9327.508169,0
4980,9423.328788,0
4981,9402.035317,0
4982,9074.890173,0
4983,8615.144777,0
4984,7970.533337,0
4985,6678.406804,0
4986,3833.792659,0
4987,733.6568634,0
4988,0,0
4989,0,0
4990,0,0
4991,0,0
4992,0,0
4993,0,0
4994,0,0
4995,0,0
4996,0,0
4997,0,0
4998,716.2200844,0
4999,3854.949278,0
5000,7129.098235,0
5001,8621.724965,0
5002,9226.599911,0
5003,9595.744156,0
5004,9630.852983,0
5005,9652.921389,0
5006,9688.030217,0
5007,9357.004128,0
5008,8586.616138,0
5009,7229.409171,0
5010,4276.25521,0
5011,1045.239955,0
5012,17.05285915,0
5013,0,0
5014,0,0
5015,0,0
5016,0,0
5017,0,0
5018,0,0
5019,0,0
5020,0,0
5021,0,0
5022,714.0788249,0
5023,3843.424263,0
5024,7107.784606,0
5025,8595.948879,0
5026,9199.01545,0
5027,9567.056077,0
5028,9602.059941,0
5029,9624.06237,0
5030,9659.066234,0
5031,9329.029802,0
5032,8560.945015,0
5033,7207.795646,0
5034,4263.470631,0
5035,1042.115036,0
5036,17.00187678,0
5037,0,0
5038,0,0
5039,0,0
5040,0,0
5041,0,0
5042,0,0
5043,0,0
5044,0,0
5045,0,0
5046,690.5240111,0
5047,3716.643942,0
5048,6873.325136,0
5049,8312.400386,0
5050,8895.574025,0
5051,9251.474356,0
5052,9285.323572,0
5053,9306.600222,0
5054,9340.449439,0
5055,9021.299686,0
5056,8278.55117,0
5057,6970.037182,0
5058,4122.834537,0
5059,1007.739523,0
5060,16.44104788,0
5061,0,0
5062,0,0
5063,0,0
5064,0,0
5065,0,0
5066,0,0
5067,0,0
5068,13.06547063,0
5069,11.87770057,0
5070,750.6706761,0
5071,3709.405889,0
5072,6385.451827,0
5073,7826.216907,0
5074,8816.817134,0
5075,9316.868328,0
5076,9301.427318,0
5077,9320.431639,0
5078,9297.864008,0
5079,8790.686193,0
5080,7985.378094,0
5081,6497.102213,0
5082,3723.659129,0
5083,738.7929756,0
5084,0,0
5085,0,0
5086,0,0
5087,0,0
5088,0,0
5089,0,0
5090,0,0
5091,0,0
5092,12.99541721,0
5093,11.81401565,0
5094,746.645789,0
5095,3689.517087,0
5096,6351.214813,0
5097,7784.254911,0
5098,8769.543816,0
5099,9266.913875,0
5100,9251.555654,0
5101,9270.458079,0
5102,9248.01145,0
5103,8743.552981,0
5104,7942.56272,0
5105,6462.26656,0
5106,3703.693906,0
5107,734.8317733,0
5108,0,0
5109,0,0
5110,0,0
5111,0,0
5112,0,0
5113,0,0
5114,0,0
5115,0,0
5116,0,0
5117,0,0
5118,294.4802437,0
5119,2906.899039,0
5120,6245.313683,0
5121,7178.320396,0
5122,7883.906723,0
5123,8410.180822,0
5124,8710.492357,0
5125,8789.214799,0
5126,8795.046091,0
5127,8201.712134,0
5128,7101.055778,0
5129,5832.749778,0
5130,3045.392223,0
5131,34.98775173,0
5132,0,0
5133,0,0
5134,0,0
5135,0,0
5136,0,0
5137,0,0
5138,0,0
5139,0,0
5140,0,0
5141,0,0
5142,408.0100456,0
5143,3021.03395,0
5144,6243.323529,0
5145,7826.974379,0
5146,8595.704897,0
5147,8934.430218,0
5148,8946.527551,0
5149,8905.836522,0
5150,8548.415323,0
5151,8314.166968,0
5152,7398.068941,0
5153,5980.481478,0
5154,3096.91722,0
5155,10.99757535,0
5156,0,0
5157,0,0
5158,0,0
5159,0,0
5160,0,0
5161,0,0
5162,0,0
5163,0,0
5164,0,0
5165,0,0
5166,623.5966353,0
5167,3375.956279,0
5168,5968.295013,0
5169,7590.810053,0
5170,8444.254904,0
5171,8933.046046,0
5172,9005.782823,0
5173,9086.278189,0
5174,9089.187661,0
5175,8413.220546,0
5176,7728.525018,0
5177,6230.14741,0
5178,3419.598345,0
5179,664.3292304,0
5180,0,0
5181,0,0
5182,0,0
5183,0,0
5184,0,0
5185,0,0
5186,0,0
5187,0,0
5188,0,0
5189,0,0
5190,570.8301897,0
5191,3691.751026,0
5192,6816.496519,0
5193,8217.277471,0
5194,8894.241917,0
5195,9214.557015,0
5196,9309.217297,0
5197,9288.181679,0
5198,8964.998087,0
5199,8510.819963,0
5200,7874.014425,0
5201,6597.534855,0
5202,3787.367473,0
5203,724.7726696,0
5204,0,0
5205,0,0
5206,0,0
5207,0,0
5208,0,0
5209,0,0
5210,0,0
5211,0,0
5212,0,0
5213,0,0
5214,306.5221754,0
5215,3059.308143,0
5216,6543.410684,0
5217,8223.861839,0
5218,9115.831513,0
5219,9642.142901,0
5220,9744.645493,0
5221,9711.135031,0
5222,9640.171697,0
5223,9274.513411,0
5224,8545.168042,0
5225,6826.278415,0
5226,3092.818606,0
5227,272.0261107,0
5228,0,0
5229,0,0
5230,0,0
5231,0,0
5232,0,0
5233,0,0
5234,0,0
5235,0,0
5236,0,0
5237,0,0
5238,309.6128838,0
5239,3090.155599,0
5240,6609.38886,0
5241,8306.784252,0
5242,9207.747788,0
5243,9739.366052,0
5244,9842.902193,0
5245,9809.053839,0
5246,9737.374972,0
5247,9368.029699,0
5248,8631.330233,0
5249,6895.108788,0
5250,3124.003953,0
5251,274.7689901,0
5252,0,0
5253,0,0
5254,0,0
5255,0,0
5256,0,0
5257,0,0
5258,0,0
5259,0,0
5260,0,0
5261,0,0
5262,416.4169287,0
5263,3338.098582,0
5264,6715.80991,0
5265,8110.951546,0
5266,8799.826883,0
5267,9127.356671,0
5268,9105.134886,0
5269,9166.003254,0
5270,9069.386797,0
5271,8679.056312,0
5272,7868.44424,0
5273,6385.381628,0
5274,3202.835542,0
5275,377.770346,0
5276,0,0
5277,0,0
5278,0,0
5279,0,0
5280,0,0
5281,0,0
5282,0,0
5283,0,0
5284,0,0
5285,0,0
5286,323.2277646,0
5287,2911.24871,0
5288,6272.157813,0
5289,7783.85229,0
5290,8447.898446,0
5291,8928.342436,0
5292,8871.1729,0
5293,8906.354153,0
5294,8663.383623,0
5295,8188.436703,0
5296,7323.197755,0
5297,6120.438658,0
5298,2970.617075,0
5299,47.27480911,0
5300,0,0
5301,0,0
5302,0,0
5303,0,0
5304,0,0
5305,0,0
5306,0,0
5307,0,0
5308,0,0
5309,0,0
5310,160.8748968,0
5311,2244.936059,0
5312,5728.608824,0
5313,7669.345078,0
5314,8498.582046,0
5315,8938.794264,0
5316,9093.819164,0
5317,8940.256763,0
5318,8839.344328,0
5319,8419.607097,0
5320,7561.120148,0
5321,5550.183938,0
5322,2199.598588,0
5323,0,0
5324,0,0
5325,0,0
5326,0,0
5327,0,0
5328,0,0
5329,0,0
5330,0,0
5331,0,0
5332,0,0
5333,0,0
5334,160.0514036,0
5335,2123.250731,0
5336,5363.924563,0
5337,7086.312604,0
5338,8454.825523,0
5339,8908.549227,0
5340,8785.206861,0
5341,8130.317631,0
5342,8043.684303,0
5343,7296.288299,0
5344,6504.84145,0
5345,4942.504813,0
5346,2317.074449,0
5347,0,0
5348,0,0
5349,0,0
5350,0,0
5351,0,0
5352,0,0
5353,0,0
5354,0,0
5355,0,0
5356,0,0
5357,0,0
5358,118.1694044,0
5359,1804.27174,0
5360,4210.332114,0
5361,6119.643324,0
5362,7149.248968,0
5363,8005.97715,0
5364,8094.604204,0
5365,8245.598443,0
5366,8353.920397,0
5367,7140.495679,0
5368,6069.311911,0
5369,4319.748229,0
5370,1726.586298,0
5371,0,0
5372,0,0
5373,0,0
5374,0,0
5375,0,0
5376,0,0
5377,0,0
5378,0,0
5379,0,0
5380,0,0
5381,0,0
5382,122.0497725,0
5383,1702.273143,0
5384,4191.446134,0
5385,5967.591507,0
5386,6906.518266,0
5387,7857.221757,0
5388,7942.87072,0
5389,7719.112804,0
5390,7618.475272,0
5391,6583.19343,0
5392,5510.440166,0
5393,3682.905415,0
5394,1295.440568,0
5395,0,0
5396,0,0
5397,0,0
5398,0,0
5399,0,0
5400,0,0
5401,0,0
5402,0,0
5403,0,0
5404,0,0
5405,0,0
5406,186.7618938,0
5407,2163.785728,0
5408,5324.371623,0
5409,6877.037072,0
5410,7943.458536,0
5411,8311.456824,0
5412,7967.770735,0
5413,7734.594643,0
5414,7919.146337,0
5415,7439.532953,0
5416,6516.774484,0
5417,4872.385738,0
5418,2052.170632,0
5419,4.420399853,0
5420,0,0
5421,0,0
5422,0,0
5423,0,0
5424,0,0
5425,0,0
5426,0,0
5427,0,0
5428,0,0
5429,0,0
5430,134.7570095,0
5431,1547.621738,0
5432,3662.056465,0
5433,4934.607194,0
5434,5604.2245,0
5435,5265.248104,0
5436,4706.770601,0
5437,4312.224305,0
5438,4541.450146,0
5439,4416.417869,0
5440,3487.011278,0
5441,2428.404667,0
5442,976.6410072,0
5443,0,0
5444,0,0
5445,0,0
5446,0,0
5447,0,0
5448,0,0
5449,0,0
5450,0,0
5451,0,0
5452,0,0
5453,0,0
5454,160.5426516,0
5455,2129.767653,0
5456,5380.388131,0
5457,7108.062721,0
5458,8480.776035,0
5459,8935.89236,0
5460,8812.171417,0
5461,8155.272127,0
5462,8068.372894,0
5463,7318.682897,0
5464,6524.806849,0
5465,4957.674911,0
5466,2324.186277,0
5467,0,0
5468,0,0
5469,0,0
5470,0,0
5471,0,0
5472,0,0
5473,0,0
5474,0,0
5475,0,0
5476,0,0
5477,0,0
5478,272.1523955,0
5479,2810.772312,0
5480,6016.000323,0
5481,7605.943265,0
5482,8498.426829,0
5483,8911.613665,0
5484,8961.196085,0
5485,8440.029757,0
5486,8194.321319,0
5487,7799.86562,0
5488,6737.699995,0
5489,5448.557069,0
5490,2736.949597,0
5491,11.01831561,0
5492,0,0
5493,0,0
5494,0,0
5495,0,0
5496,0,0
5497,0,0
5498,0,0
5499,0,0
5500,0,0
5501,0,0
5502,153.5498292,0
5503,2073.653884,0
5504,5447.362988,0
5505,7548.80208,0
5506,8676.29654,0
5507,9174.96789,0
5508,9354.840547,0
5509,9370.926719,0
5510,9255.398753,0
5511,8717.243161,0
5512,7643.856736,0
5513,5549.729541,0
5514,2167.246161,0
5515,0,0
5516,0,0
5517,0,0
5518,0,0
5519,0,0
5520,0,0
5521,0,0
5522,0,0
5523,0,0
5524,0,0
5525,0,0
5526,123.7062994,0
5527,1725.377333,0
5528,4248.334755,0
5529,6048.586954,0
5530,7000.257345,0
5531,7963.864308,0
5532,8050.675746,0
5533,7823.880864,0
5534,7721.877424,0
5535,6672.544166,0
5536,5585.230903,0
5537,3732.891841,0
5538,1313.023002,0
5539,0,0
5540,0,0
5541,0,0
5542,0,0
5543,0,0
5544,0,0
5545,0,0
5546,0,0
5547,0,0
5548,0,0
5549,0,0
5550,308.77529,0
5551,3031.611938,0
5552,6424.268337,0
5553,8043.644701,0
5554,8843.169433,0
5555,9088.060181,0
5556,8569.240258,0
5557,8431.791696,0
5558,8417.272482,0
5559,7922.651249,0
5560,7507.401721,0
5561,6053.5444,0
5562,2883.515953,0
5563,354.268828,0
5564,43.55764279,0
5565,0,0
5566,0,0
5567,0,0
5568,0,0
5569,0,0
5570,0,0
5571,0,0
5572,0,0
5573,0,0
5574,190.5335928,0
5575,2798.039005,0
5576,6249.888714,0
5577,7957.92082,0
5578,8877.704814,0
5579,9138.842225,0
5580,9283.918565,0
5581,9132.071996,0
5582,8924.129242,0
5583,8409.591824,0
5584,7658.096385,0
5585,5794.349007,0
5586,2262.223724,0
5587,161.5183249,0
5588,18.37633636,0
5589,20.31068756,0
5590,0,0
5591,0,0
5592,0,0
5593,0,0
5594,0,0
5595,0,0
5596,0,0
5597,0,0
5598,125.1121614,0
5599,1744.985409,0
5600,4296.615017,0
5601,6117.326209,0
5602,7079.811872,0
5603,8054.369761,0
5604,8142.167769,0
5605,7912.795473,0
5606,7809.632813,0
5607,6748.374391,0
5608,5648.704341,0
5609,3775.314345,0
5610,1327.944871,0
5611,0,0
5612,0,0
5613,0,0
5614,0,0
5615,0,0
5616,0,0
5617,0,0
5618,0,0
5619,0,0
5620,0,0
5621,0,0
5622,83.29429348,0
5623,1409.512525,0
5624,3482.134165,0
5625,5197.780262,0
5626,6269.788637,0
5627,6842.031251,0
5628,6677.606152,0
5629,6834.459042,0
5630,7126.529941,0
5631,7274.728879,0
5632,6297.913983,0
5633,4500.055336,0
5634,1719.973073,0
5635,0,0
5636,0,0
5637,0,0
5638,0,0
5639,0,0
5640,0,0
5641,0,0
5642,0,0
5643,0,0
5644,0,0
5645,0,0
5646,135.7558083,0
5647,1753.147589,0
5648,4424.471559,0
5649,6368.845071,0
5650,7583.348646,0
5651,7987.696592,0
5652,8213.956272,0
5653,8701.50939,0
5654,8905.872972,0
5655,8618.304217,0
5656,7684.070698,0
5657,5887.130913,0
5658,2554.54478,0
5659,0,0
5660,0,0
5661,0,0
5662,0,0
5663,0,0
5664,0,0
5665,0,0
5666,0,0
5667,0,0
5668,0,0
5669,0,0
5670,135.3311482,0
5671,1747.663538,0
5672,4410.631292,0
5673,6348.922576,0
5674,7559.627042,0
5675,7962.710139,0
5676,8188.262053,0
5677,8674.290048,0
5678,8878.014357,0
5679,8591.34515,0
5680,7660.034023,0
5681,5868.715276,0
5682,2546.553864,0
5683,0,0
5684,0,0
5685,0,0
5686,0,0
5687,0,0
5688,0,0
5689,0,0
5690,0,0
5691,0,0
5692,0,0
5693,0,0
5694,135.126082,0
5695,1745.015317,0
5696,4403.947899,0
5697,6339.302106,0
5698,7548.172002,0
5699,7950.64431,0
5700,8175.854447,0
5701,8661.145968,0
5702,8864.561575,0
5703,8578.326756,0
5704,7648.426837,0
5705,5859.822461,0
5706,2542.695092,0
5707,0,0
5708,0,0
5709,0,0
5710,0,0
5711,0,0
5712,0,0
5713,0,0
5714,0,0
5715,0,0
5716,0,0
5717,0,0
5718,69.38898707,0
5719,2159.869899,0
5720,5839.689039,0
5721,7616.267391,0
5722,8448.935235,0
5723,8472.064898,0
5724,8445.630998,0
5725,8172.4807,0
5726,8115.20725,0
5727,7843.158364,0
5728,7181.209456,0
5729,5369.385904,0
5730,1654.321565,0
5731,31.9409623,0
5732,14.31836241,0
5733,0,0
5734,0,0
5735,0,0
5736,0,0
5737,0,0
5738,0,0
5739,0,0
5740,0,0
5741,0,0
5742,125.6683306,0
5743,2314.942933,0
5744,5560.272454,0
5745,7181.834861,0
5746,8518.989993,0
5747,8888.278509,0
5748,8970.955042,0
5749,8943.396198,0
5750,8826.546697,0
5751,8365.762818,0
5752,7403.40797,0
5753,5488.619459,0
5754,1839.828455,0
5755,0,0
5756,0,0
5757,0,0
5758,0,0
5759,0,0
5760,0,0
5761,0,0
5762,0,0
5763,0,0
5764,0,0
5765,0,0
5766,136.5775852,0
5767,2120.256866,0
5768,5164.615297,0
5769,7153.801739,0
5770,8028.338856,0
5771,8614.300754,0
5772,8862.122985,0
5773,8821.369996,0
5774,8670.473793,0
5775,8138.48207,0
5776,7200.061888,0
5777,5307.801475,0
5778,1921.999081,0
5779,6.60859283,0
5780,0,0
5781,0,0
5782,0,0
5783,0,0
5784,0,0
5785,0,0
5786,0,0
5787,0,0
5788,0,0
5789,0,0
5790,108.3511384,0
5791,2393.399253,0
5792,5760.023908,0
5793,7514.925381,0
5794,8619.720024,0
5795,9059.896524,0
5796,9099.56078,0
5797,8503.629519,0
5798,8130.20506,0
5799,7718.083766,0
5800,6675.204059,0
5801,5174.734277,0
5802,1794.565729,0
5803,36.76199337,0
5804,0,0
5805,0,0
5806,0,0
5807,0,0
5808,0,0
5809,0,0
5810,0,0
5811,0,0
5812,0,0
5813,0,0
5814,4.403795094,0
5815,1725.186728,0
5816,5073.171948,0
5817,6935.977272,0
5818,7803.524906,0
5819,8121.699101,0
5820,8318.768932,0
5821,8451.983733,0
5822,8514.737814,0
5823,8150.32377,0
5824,7267.362853,0
5825,4910.231529,0
5826,1292.51386,0
5827,56.14838744,0
5828,28.62466811,0
5829,0,0
5830,0,0
5831,0,0
5832,0,0
5833,0,0
5834,0,0
5835,0,0
5836,0,0
5837,0,0
5838,41.934169,0
5839,1581.108781,0
5840,4727.124506,0
5841,7083.062364,0
5842,7559.587012,0
5843,7910.309153,0
5844,7886.48292,0
5845,7711.12185,0
5846,6437.847991,0
5847,5562.948738,0
5848,4549.857337,0
5849,3162.217562,0
5850,865.3687603,0
5851,69.57259857,0
5852,0,0
5853,0,0
5854,0,0
5855,0,0
5856,0,0
5857,0,0
5858,0,0
5859,0,0
5860,0,0
5861,0,0
5862,107.695165,0
5863,1922.71768,0
5864,5565.686129,0
5865,7703.794139,0
5866,8398.786937,0
5867,8871.209727,0
5868,8418.890034,0
5869,8433.24939,0
5870,7754.051882,0
5871,7133.727732,0
5872,6256.371121,0
5873,3904.308716,0
5874,1098.490683,0
5875,64.61709902,0
5876,66.05303455,0
5877,17.2312264,0
5878,0,0
5879,0,0
5880,0,0
5881,0,0
5882,0,0
5883,0,0
5884,0,0
5885,0,0
5886,58.35112854,0
5887,1877.198501,0
5888,5504.930858,0
5889,7713.734553,0
5890,8717.089324,0
5891,8549.15193,0
5892,8537.766344,0
5893,8680.086169,0
5894,8614.619049,0
5895,7880.248749,0
5896,6664.837437,0
5897,4969.808313,0
5898,1487.242179,0
5899,0,0
5900,0,0
5901,0,0
5902,0,0
5903,0,0
5904,0,0
5905,0,0
5906,0,0
5907,0,0
5908,0,0
5909,0,0
5910,138.877197,0
5911,2422.635549,0
5912,6010.296472,0
5913,7875.218833,0
5914,8635.736817,0
5915,8978.521009,0
5916,9039.142008,0
5917,8980.725409,0
5918,8797.760213,0
5919,8291.850424,0
5920,7343.958444,0
5921,5464.707484,0
5922,1746.986963,0
5923,16.53299965,0
5924,4.408799906,0
5925,0,0
5926,0,0
5927,0,0
5928,0,0
5929,0,0
5930,0,0
5931,0,0
5932,0,0
5933,0,0
5934,135.9625647,0
5935,2512.498302,0
5936,6299.224277,0
5937,8311.694965,0
5938,9205.002725,0
5939,9480.298827,0
5940,9464.567621,0
5941,9456.702018,0
5942,9381.416961,0
5943,8919.593705,0
5944,7920.662135,0
5945,5513.787643,0
5946,1493.340896,0
5947,0,0
5948,0,0
5949,0,0
5950,0,0
5951,0,0
5952,0,0
5953,0,0
5954,0,0
5955,0,0
5956,0,0
5957,0,0
5958,68.20751894,0
5959,2268.450065,0
5960,6210.184588,0
5961,8189.302758,0
5962,8927.484132,0
5963,9077.100626,0
5964,9289.424031,0
5965,9331.22864,0
5966,9233.317846,0
5967,8730.562425,0
5968,7615.039453,0
5969,4844.934087,0
5970,964.8063566,0
5971,0,0
5972,0,0
5973,0,0
5974,0,0
5975,0,0
5976,0,0
5977,0,0
5978,0,0
5979,0,0
5980,0,0
5981,0,0
5982,136.6722484,0
5983,2525.612788,0
5984,6332.104334,0
5985,8355.079514,0
5986,9253.050072,0
5987,9529.783137,0
5988,9513.969819,0
5989,9506.06316,0
5990,9430.385138,0
5991,8966.151302,0
5992,7962.00561,0
5993,5542.567957,0
5994,1501.135687,0
5995,0,0
5996,0,0
5997,0,0
5998,0,0
5999,0,0
6000,0,0
6001,0,0
6002,0,0
6003,0,0
6004,0,0
6005,0,0
6006,82.52621319,0
6007,2321.737464,0
6008,6119.04362,0
6009,7859.796544,0
6010,8689.460074,0
6011,9061.378208,0
6012,9152.707217,0
6013,9214.326789,0
6014,9158.208965,0
6015,8745.577899,0
6016,7794.875923,0
6017,5463.235313,0
6018,1560.295604,0
6019,0,0
6020,0,0
6021,0,0
6022,0,0
6023,0,0
6024,0,0
6025,0,0
6026,0,0
6027,0,0
6028,0,0
6029,0,0
6030,39.75525425,0
6031,2137.949229,0
6032,6107.953091,0
6033,8041.604485,0
6034,8694.253243,0
6035,9053.154844,0
6036,9187.880983,0
6037,9233.1578,0
6038,9103.953224,0
6039,8605.908233,0
6040,7588.836312,0
6041,4850.141019,0
6042,1081.122053,0
6043,0,0
6044,0,0
6045,0,0
6046,0,0
6047,0,0
6048,0,0
6049,0,0
6050,0,0
6051,0,0
6052,0,0
6053,0,0
6054,127.669457,0
6055,2448.832257,0
6056,5882.70041,0
6057,7951.826093,0
6058,8230.277581,0
6059,8094.903932,0
6060,8323.828476,0
6061,8534.04284,0
6062,8669.416489,0
6063,8688.126668,0
6064,7890.192562,0
6065,5616.355509,0
6066,1604.673002,0
6067,0,0
6068,0,0
6069,0,0
6070,0,0
6071,0,0
6072,0,0
6073,0,0
6074,0,0
6075,0,0
6076,0,0
6077,0,0
6078,133.4606083,0
6079,2466.263802,0
6080,6183.30719,0
6081,8158.744788,0
6082,9035.614074,0
6083,9305.844231,0
6084,9290.402508,0
6085,9282.681646,0
6086,9208.781971,0
6087,8755.457095,0
6088,7774.907667,0
6089,5412.324006,0
6090,1465.86073,0
6091,0,0
6092,0,0
6093,0,0
6094,0,0
6095,0,0
6096,0,0
6097,0,0
6098,0,0
6099,0,0
6100,0,0
6101,0,0
6102,61.86019058,0
6103,1982.425795,0
6104,5611.879164,0
6105,7808.882496,0
6106,8423.61814,0
6107,8834.408468,0
6108,8712.621217,0
6109,8557.970741,0
6110,8219.672824,0
6111,7214.444727,0
6112,5411.800111,0
6113,3379.112911,0
6114,630.2006916,0
6115,0,0
6116,0,0
6117,0,0
6118,0,0
6119,0,0
